mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
30	30	118	118	0.0	1/2	1/2	Spanner	4/4	1	1	0																		
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	899														
30	30	119	119	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	900									72					
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	901									72					
30	30	116	116	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	902									73					
30	30	697/6	697/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	903									73					
30	30	349/3	349/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	904									73					
30	30	233/2	233/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	905									73					
30	30	350/3	350/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	906									73					
30	30	701/6	701/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	907									73					
30	30	117	117	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	908									73					
30	30	703/6	703/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	909									73					
30	30	352/3	352/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	910									73					
30	30	235/2	235/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	911									73					
30	30	353/3	353/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	912									73					
30	30	707/6	707/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	913									73					
30	30	118	118	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	914									73					
30	30	709/6	709/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	915									73					
30	30	355/3	355/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	916									73					
30	30	237/2	237/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	917									73					
30	30	356/3	356/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	918									73					
30	30	713/6	713/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	919									73					
30	30	119	119	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	920									73					
30	30	715/6	715/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	921									73					
30	30	358/3	358/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	922									73					
30	30	239/2	239/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	923									73					
30	30	359/3	359/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	924									73					
30	30	719/6	719/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	925														
31	31	120	120	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	926														
31	31	483/4	483/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	927									74					
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	928									74					
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	929									74					
31	31	122	122	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	930									74					
31	31	245/2	245/2	0.75	5/8	5/8	Chord	4/4	1	1	3/16		1/8	3/2	931														
31	31	493/4	493/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	932									75					
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	933									75					
31	31	121	121	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	934														
31	31	120	120	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	935									76					
31	31	721/6	721/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	936									76					
31	31	361/3	361/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	937									76					
31	31	241/2	241/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	938									76					
31	31	362/3	362/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	939									76					
31	31	725/6	725/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	940									76					
31	31	121	121	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	941									76					
31	31	727/6	727/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	942									76					
31	31	364/3	364/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	943									76					
31	31	243/2	243/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	944									76					
31	31	365/3	365/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	945									76					
31	31	731/6	731/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	946									76					
31	31	122	122	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	947									76					
31	31	733/6	733/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	948									76					
31	31	367/3	367/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	949									76					
31	31	245/2	245/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	950									76					
31	31	368/3	368/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	951									76					
31	31	737/6	737/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	952									76					
31	31	123	123	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	953									76					
31	31	739/6	739/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	954									76					
31	31	370/3	370/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	955									76					
31	31	247/2	247/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	956									76					
31	31	371/3	371/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	957									76					
31	31	743/6	743/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	958									76					
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	959									75					
32	32	125	125	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	960														
32	32	127	127	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	961									77					
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	962									77					
32	32	127	127	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	963														
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	964														
32	32	124	124	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	965									76					
32	32	745/6	745/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	966									76					
32	32	373/3	373/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	967									76					
32	32	249/2	249/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	968									76					
32	32	374/3	374/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	969									76					
32	32	749/6	749/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	970									76					
32	32	125	125	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	971									76					
32	32	751/6	751/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	972									76					
32	32	376/3	376/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	973									76					
32	32	251/2	251/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	974									76					
32	32	377/3	377/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	975									76					
32	32	755/6	755/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	976									76					
32	32	126	126	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	977									76					
32	32	757/6	757/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	978									76					
32	32	379/3	379/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	979									76					
32	32	253/2	253/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	980									76					
32	32	380/3	380/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	981									76					
32	32	761/6	761/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	982									76					
32	32	127	127	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	983									76					
32	32	763/6	763/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	984									76					
32	32	382/3	382/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	985									76					
32	32	255/2	255/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	986									76					
32	32	383/3	383/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	987									76					
32	32	767/6	767/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	988														
33	33	128	128	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	989									77					
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	990									77					
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	991														
33	33	131	131	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	992									78					
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	993									78					
33	33	128	128	1.5	0	0	Chord	4/4	1	2	3/8		1/4	3/2	994														
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	995														
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	996														
33	33	131	131	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	997														
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	998														
33	33	128	128	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	999									79					
33	33	769/6	769/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1000									79					
33	33	385/3	385/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1001									79					
33	33	257/2	257/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1002									79					
33	33	386/3	386/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1003									79					
33	33	773/6	773/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1004									79					
33	33	129	129	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1005									79					
33	33	775/6	775/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1006									79					
33	33	388/3	388/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1007									79					
33	33	259/2	259/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1008									79					
33	33	389/3	389/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1009									79					
33	33	779/6	779/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1010									79					
33	33	130	130	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1011									79					
33	33	781/6	781/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1012									79					
33	33	391/3	391/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1013									79					
33	33	261/2	261/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1014									79					
33	33	392/3	392/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1015									79					
33	33	785/6	785/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1016									79					
33	33	131	131	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1017									79					
33	33	787/6	787/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1018									79					
33	33	394/3	394/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1019									79					
33	33	263/2	263/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1020									79					
33	33	395/3	395/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1021									79					
33	33	791/6	791/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1022														
34	34	132	132	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1023									78					
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1024									78					
34	34	133	133	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1025									78					
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1026									78					
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1027														
34	34	135	135	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1028									80					
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1029									80					
34	34	132	132	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1030														
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1031														
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	1032														
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1033														
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1034														
34	34	132	132	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1035									81					
34	34	793/6	793/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1036									81					
34	34	397/3	397/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1037									81					
34	34	265/2	265/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1038									81					
34	34	398/3	398/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1039									81					
34	34	797/6	797/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1040									81					
34	34	133	133	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1041									81					
34	34	799/6	799/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1042									81					
34	34	400/3	400/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1043									81					
34	34	267/2	267/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1044									81					
34	34	401/3	401/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1045									81					
34	34	803/6	803/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1046									81					
34	34	134	134	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1047									81					
34	34	805/6	805/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1048									81					
34	34	403/3	403/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1049									81					
34	34	269/2	269/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1050									81					
34	34	404/3	404/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1051									81					
34	34	809/6	809/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1052									81					
34	34	135	135	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1053									81					
34	34	811/6	811/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1054									81					
34	34	406/3	406/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1055									81					
34	34	271/2	271/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1056									81					
34	34	407/3	407/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1057									81					
34	34	815/6	815/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1058														
35	35	136	136	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1059									80					
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1060									80					
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1061														
35	35	138	138	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1062									82					
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1063									82					
35	35	139	139	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1064									82					
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1065									82					
35	35	136	136	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1066														
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1067														
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	1068														
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1069														
35	35	139	139	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1070														
35	35	136	136	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1071									83					
35	35	817/6	817/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1072									83					
35	35	409/3	409/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1073									83					
35	35	273/2	273/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1074									83					
35	35	410/3	410/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1075									83					
35	35	821/6	821/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1076									83					
35	35	137	137	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1077									83					
35	35	823/6	823/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1078									83					
35	35	412/3	412/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1079									83					
35	35	275/2	275/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1080									83					
35	35	413/3	413/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1081									83					
35	35	827/6	827/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1082									83					
35	35	138	138	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1083									83					
35	35	829/6	829/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1084									83					
35	35	415/3	415/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1085									83					
35	35	277/2	277/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1086									83					
35	35	416/3	416/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1087									83					
35	35	833/6	833/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1088									83					
35	35	139	139	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1089									83					
35	35	835/6	835/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1090									83					
35	35	418/3	418/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1091									83					
35	35	279/2	279/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1092									83					
35	35	419/3	419/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1093									83					
35	35	839/6	839/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1094									83					
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1095														
36	36	141	141	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f													
36	36	141	141	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	1096		articAccentBelow												
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1097		articAccentBelow												
36	36	140	140	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1098														
36	36	140	140	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1099									83					
36	36	841/6	841/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1100									83					
36	36	421/3	421/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1101									83					
36	36	281/2	281/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1102									83					
36	36	422/3	422/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1103									83					
36	36	845/6	845/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1104									83					
36	36	141	141	0.0	1/4	1/4	Spanner	4/4	2	1	0													83		8	8		
36	36	141	141	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1105									83		8	8		
36	36	847/6	847/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1106									83		8	8		
36	36	424/3	424/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1107									83		8	8		
36	36	283/2	283/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1108									83		8	8		
36	36	425/3	425/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1109									83		8	8		
36	36	851/6	851/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1110											8	8		
36	36	142	142	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1111									84		8	8		
36	36	853/6	853/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1112									84		8	8		
36	36	427/3	427/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1113									84		8	8		
36	36	285/2	285/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1114									84		8	8		
36	36	428/3	428/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1115									84		8	8		
36	36	857/6	857/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1116									84		8	8		
36	36	143	143	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1117											8	8		
36	36	575/4	575/4	0.0	15/16	15/16	Spanner	4/4	2	1	0																		
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1118		articAccentBelow												
37	37	144	144	0.0	0	0	Dynamic	4/4	1	1	0					f													
37	37	144	144	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>tenuto"											
37	37	144	144	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>più"											
37	37	144	144	3.0	0	0	Chord	4/4	1	1	3/4		1/2	3/2	1119														
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1120									85					
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1121									85					
37	37	144	144	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1122									86					
37	37	145	145	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1123														
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1124														
37	37	144	144	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1125									87					
37	37	865/6	865/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1126									87					
37	37	433/3	433/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1127									87					
37	37	289/2	289/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1128									87					
37	37	434/3	434/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1129									87					
37	37	869/6	869/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1130									87					
37	37	145	145	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1131									87					
37	37	871/6	871/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1132									87					
37	37	436/3	436/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1133									87					
37	37	291/2	291/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1134									87					
37	37	437/3	437/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1135									87					
37	37	875/6	875/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1136									87					
37	37	146	146	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1137									87					
37	37	877/6	877/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1138									87					
37	37	439/3	439/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1139									87					
37	37	293/2	293/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1140									87					
37	37	440/3	440/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1141									87					
37	37	881/6	881/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1142									87					
