mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	Ottava:8vb	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	crescendo_hairpin	decrescendo_hairpin
158	157	897/2	897/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2022																
158	157	897/2	897/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2023																
159	158	450	450	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	2024																
159	158	903/2	903/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2025																
159	158	452	452	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2026																
159	158	905/2	905/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2027																
159	158	450	450	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2028																
159	158	1803/4	1803/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2029																
159	158	451	451	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2030																
159	158	903/2	903/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2031																
160	159	453	453	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	2032																
160	159	453	453	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2033		articStaccatoBelow							259							
160	159	454	454	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2034																
160	159	909/2	909/2	0.0	3/8	3/8	Spanner	6/8	1	1	0														4						
160	159	909/2	909/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2035										4						
160	159	454	454	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	2036									260							
160	159	909/2	909/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	2037																
160	159	911/2	911/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2038																
160	159	454	454	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2039									261							
160	159	909/2	909/2	0.0	3/8	3/8	Spanner	6/8	2	1	0														5						
160	159	909/2	909/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2040										5						
160	159	911/2	911/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2041										5						
160	159	454	454	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	2042																
160	159	909/2	909/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	2043																
161	160	456	456	0.0	0	0	StaffText	6/8	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>scherzando (piu mosso)"													
161	160	456	456	0.0	0	0	Spanner	6/8	1	1	0																				
161	160	456	456	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	2044																
161	160	456	456	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2045		articStaccatoBelow														
161	160	913/2	913/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2046		articStaccatoBelow														
161	160	1829/4	1829/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2047									262							
161	160	915/2	915/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2048		articStaccatoAbove														
161	160	458	458	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2049		articAccentStaccatoAbove														
161	160	456	456	0.0	0	0	Dynamic	6/8	2	1	0					mf															
161	160	456	456	0.0	0	0	Spanner	6/8	2	1	0																				
161	160	456	456	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2050		articStaccatoBelow							263							
161	160	913/2	913/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2051		articStaccatoBelow							263							
161	160	457	457	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2052		articStaccatoBelow							263							
161	160	915/2	915/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2053		articStaccatoAbove														
161	160	458	458	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2054		articAccentStaccatoAbove							264							
161	160	917/2	917/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2055		articStaccatoAbove							264							
162	161	459	459	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2056																
162	161	459	459	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2057																
162	161	459	459	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2058																
162	161	459	459	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2059		articStaccatoAbove														
162	161	1839/4	1839/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2060									265							
162	161	460	460	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2061																
162	161	921/2	921/2	0.0	3/8	3/8	Chord	6/8	1	1	0	acciaccatura	1/8	3/2	2062									266							
162	161	921/2	921/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	2063									266							
162	161	1845/4	1845/4	0.75	9/16	9/16	Chord	6/8	1	1	3/16		1/8	3/2	2064																
162	161	921/2	921/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	2065																
162	161	459	459	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2066		articStaccatoAbove							264							
162	161	919/2	919/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2067		articStaccatoAbove														
162	161	460	460	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2068		articAccentStaccatoAbove							267							
162	161	921/2	921/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2069		articStaccatoAbove							267							
162	161	461	461	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2070		articStaccatoAbove							267							
162	161	923/2	923/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2071		articStaccatoAbove														
163	162	462	462	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	2072																
163	162	462	462	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	2073		articAccentAbove							268							
163	162	927/2	927/2	0.0	3/8	3/8	Spanner	6/8	1	1	0													268							18
163	162	927/2	927/2	0.16666666666666666	3/8	3/8	Chord	6/8	1	1	1/24		1/16	2/3	2074									268							18
163	162	1391/3	1391/3	0.16666666666666666	5/12	5/12	Chord	6/8	1	1	1/24		1/16	2/3	2075									268							18
163	162	2783/6	2783/6	0.16666666666666666	11/24	11/24	Chord	6/8	1	1	1/24		1/16	2/3	2076									268							18
163	162	464	464	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2077																18
163	162	1859/4	1859/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2078									269							18
163	162	462	462	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	2079									270							18
163	162	927/2	927/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	2080									270							18
163	162	464	464	1.0	1/2	1/2	Chord	6/8	1	3	1/4		1/4	1	2081																18
163	162	462	462	0.0	0	0	StaffText	6/8	2	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>dolce"													
163	162	462	462	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	2082																
163	162	927/2	927/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2083																
163	162	462	462	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	2084																
163	162	925/2	925/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	2085									271							
163	162	463	463	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	2086																
163	162	927/2	927/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	2087																
163	162	464	464	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	2088									272							
163	162	929/2	929/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	2089																
164	163	465	465	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	2090									269							18
164	163	1863/4	1863/4	1.5	3/16	3/16	Chord	6/8	1	1	3/8		1/4	3/2	2091									269							18
164	163	1869/4	1869/4	0.0	9/16	9/16	Spanner	6/8	1	1	0																				
164	163	1869/4	1869/4	0.75	9/16	9/16	Chord	6/8	1	1	3/16		1/8	3/2	2092																
164	163	465	465	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	2093																
164	163	933/2	933/2	0.75	3/8	3/8	Chord	6/8	1	2	3/16		1/8	3/2	2094																
164	163	1869/4	1869/4	0.75	9/16	9/16	Chord	6/8	1	2	3/16		1/8	3/2	2095																
164	163	465	465	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	2096																
164	163	933/2	933/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2097																
164	163	467	467	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2098									273							
164	163	935/2	935/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2099																
164	163	465	465	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	2100																
164	163	931/2	931/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	2101									274							
164	163	466	466	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	2102																
164	163	933/2	933/2	1.0	3/8	3/8	Chord	6/8	2	2	1/4		1/4	1	2103																
165	164	468	468	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	2104																
165	164	468	468	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2105		articAccentAbove														
165	164	937/2	937/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2106		articStaccatoAbove														
165	164	1877/4	1877/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2107									275							
165	164	939/2	939/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2108		articStaccatoAbove														
165	164	470	470	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2109		articStaccatoAbove														
165	164	468	468	0.0	0	0	Dynamic	6/8	2	1	0					f															
165	164	468	468	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2110		articStaccatoBelow							276							
165	164	937/2	937/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2111		articStaccatoBelow							276							
165	164	469	469	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2112		articStaccatoBelow							276							
165	164	939/2	939/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2113		articStaccatoBelow														
165	164	470	470	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2114		articStaccatoBelow							277							
165	164	941/2	941/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2115		articStaccatoBelow							277							
166	165	471	471	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2116																
166	165	471	471	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2117																
166	165	471	471	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2118																
166	165	471	471	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2119																
166	165	1887/4	1887/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2120																
166	165	472	472	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2121																
166	165	945/2	945/2	0.0	3/8	3/8	Chord	6/8	1	1	0	acciaccatura	1/8	3/2	2122									278							
166	165	945/2	945/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	2123									278							
166	165	1893/4	1893/4	0.75	9/16	9/16	Chord	6/8	1	1	3/16		1/8	3/2	2124																
166	165	945/2	945/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	2125																
166	165	471	471	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2126		articStaccatoBelow							277							
166	165	943/2	943/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2127		articStaccatoBelow														
166	165	472	472	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2128		articStaccatoBelow							279							
166	165	945/2	945/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2129		articStaccatoAbove							279							
166	165	473	473	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2130		articStaccatoAbove							279							
166	165	947/2	947/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2131		articStaccatoAbove														
167	166	474	474	0.0	0	0	StaffText	6/8	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>tranquillo diminuendo"													
167	166	474	474	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	2132																
167	166	474	474	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	2133									280							
167	166	951/2	951/2	0.16666666666666666	3/8	3/8	Chord	6/8	1	1	1/24		1/16	2/3	2134									280							
167	166	1427/3	1427/3	0.16666666666666666	5/12	5/12	Chord	6/8	1	1	1/24		1/16	2/3	2135									280							
167	166	2855/6	2855/6	0.16666666666666666	11/24	11/24	Chord	6/8	1	1	1/24		1/16	2/3	2136									280							
167	166	476	476	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2137																
167	166	1907/4	1907/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2138									281							
167	166	474	474	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	2139																
167	166	951/2	951/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	2140																
167	166	476	476	1.0	1/2	1/2	Chord	6/8	1	3	1/4		1/4	1	2141																
167	166	474	474	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2142																
167	166	949/2	949/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2143									282							
167	166	475	475	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2144																
167	166	951/2	951/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2145																
167	166	476	476	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2146									283							
167	166	953/2	953/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2147																
167	166	474	474	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	2148																
167	166	951/2	951/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	2149																
168	167	477	477	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	2150									281							
168	167	1911/4	1911/4	1.5	3/16	3/16	Chord	6/8	1	1	3/8		1/4	3/2	2151									281							
168	167	1917/4	1917/4	0.75	9/16	9/16	Chord	6/8	1	1	3/16		1/8	3/2	2152																
168	167	477	477	0.75	0	0	Chord	6/8	1	2	3/16		1/8	3/2	2153																
168	167	1911/4	1911/4	0.75	3/16	3/16	Chord	6/8	1	2	3/16		1/8	3/2	2154																
168	167	957/2	957/2	0.75	3/8	3/8	Chord	6/8	1	2	3/16		1/8	3/2	2155																
168	167	1917/4	1917/4	0.75	9/16	9/16	Chord	6/8	1	2	3/16		1/8	3/2	2156																
168	167	955/2	955/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2157									284							
168	167	478	478	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2158																
168	167	957/2	957/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2159																
168	167	479	479	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2160									285							
168	167	959/2	959/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2161																
168	167	477	477	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	2162																
169	168	480	480	0.0	0	0	StaffText	6/8	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>Poco a poco accelerando"													
169	168	480	480	0.0	0	0	Chord	6/8	1	1	0	acciaccatura	1/8	1	2163																
169	168	480	480	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2164		articAccentBelow														
169	168	961/2	961/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2165																
169	168	1925/4	1925/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2166																
169	168	963/2	963/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2167																
169	168	482	482	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2168		articAccentBelow														
169	168	965/2	965/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2169																
169	168	480	480	0.0	0	0	Dynamic	6/8	2	1	0					p															
169	168	480	480	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2170		articAccentStaccatoBelow							286							
169	168	961/2	961/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2171		articStaccatoBelow							286							
169	168	481	481	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2172		articStaccatoBelow							286							
169	168	963/2	963/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2173		articStaccatoAbove														
169	168	482	482	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2174		articAccentStaccatoAbove							287							
169	168	965/2	965/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2175		articStaccatoBelow							287							
170	169	1933/4	1933/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2176																
170	169	967/2	967/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2177																
170	169	484	484	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2178																
170	169	969/2	969/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2179																
170	169	1941/4	1941/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2180																
170	169	971/2	971/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2181																
170	169	483	483	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2182		articStaccatoBelow							287							
170	169	967/2	967/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2183		articStaccatoBelow														
170	169	484	484	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2184		articAccentStaccatoBelow							288							
170	169	969/2	969/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2185		articStaccatoBelow							288							
170	169	485	485	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2186		articStaccatoBelow							288							
170	169	971/2	971/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2187		articStaccatoBelow														
171	170	486	486	0.0	0	0	Spanner	6/8	1	1	0																			35	
171	170	486	486	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2188															35	
171	170	973/2	973/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2189															35	
171	170	1949/4	1949/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2190															35	
171	170	975/2	975/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2191															35	
171	170	488	488	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2192															35	
171	170	977/2	977/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2193															35	
171	170	486	486	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2194		articAccentStaccatoBelow														
171	170	973/2	973/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2195		articStaccatoBelow														
171	170	487	487	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2196		articStaccatoBelow														
171	170	975/2	975/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2197		articAccentStaccatoAbove														
171	170	488	488	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2198		articStaccatoAbove														
171	170	977/2	977/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2199		articStaccatoAbove														
172	171	1957/4	1957/4	0.0	1/16	1/16	Spanner	6/8	1	1	0																3			35	
172	171	1957/4	1957/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2200												3			35	
172	171	979/2	979/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2201												3			35	
172	171	490	490	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2202												3			35	
172	171	981/2	981/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2203												3			35	
172	171	1965/4	1965/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2204												3			35	
172	171	983/2	983/2	0.0	5/8	5/8	Spanner	6/8	1	1	0																3				
172	171	983/2	983/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2205												3				
172	171	489	489	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2206		articAccentStaccatoAbove														
172	171	979/2	979/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2207		articStaccatoAbove														
172	171	490	490	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2208		articStaccatoAbove														
172	171	981/2	981/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2209		articAccentStaccatoAbove														
172	171	491	491	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2210		articStaccatoAbove														
172	171	983/2	983/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2211		articStaccatoAbove														
173	172	492	492	0.0	0	0	Dynamic	6/8	1	1	0					fp											3				
173	172	492	492	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2212		articStaccatoAbove										3				
173	172	985/2	985/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2213		articStaccatoAbove										3				
173	172	1973/4	1973/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2214												3				
173	172	987/2	987/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2215												3				
173	172	494	494	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2216		articAccentAbove										3				
173	172	989/2	989/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2217												3				
173	172	492	492	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2218		articAccentStaccatoBelow							289							
173	172	985/2	985/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2219		articStaccatoBelow							289							
173	172	493	493	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2220		articStaccatoBelow							289							
173	172	987/2	987/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2221		articStaccatoAbove														
173	172	494	494	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2222		articAccentStaccatoAbove							290							
173	172	989/2	989/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2223		articStaccatoAbove							290							
174	173	1981/4	1981/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2224									291			3				
174	173	991/2	991/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2225												3				
174	173	496	496	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2226		articAccentAbove										3				
174	173	993/2	993/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2227												3				
174	173	1989/4	1989/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2228									292			3				
174	173	995/2	995/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2229												3				
174	173	495	495	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2230		articStaccatoBelow							290							
174	173	991/2	991/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2231		articStaccatoBelow														
174	173	496	496	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2232		articAccentStaccatoAbove							293							
174	173	993/2	993/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2233		articStaccatoAbove							293							
174	173	497	497	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2234		articStaccatoAbove							293							
174	173	995/2	995/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2235		articStaccatoAbove														
175	174	498	498	0.0	0	0	Spanner	6/8	1	1	0																				
175	174	498	498	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2236		articStaccatoAbove														
175	174	997/2	997/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2237		articStaccatoAbove														
175	174	1997/4	1997/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2238									294							
175	174	999/2	999/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2239																
175	174	500	500	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2240		articStaccatoAbove														
175	174	1001/2	1001/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2241		articStaccatoAbove														
175	174	498	498	0.0	0	0	Dynamic	6/8	2	1	0					f															
175	174	498	498	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2242		articAccentStaccatoAbove														
175	174	997/2	997/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2243		articStaccatoAbove														
175	174	499	499	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2244		articStaccatoAbove														
175	174	999/2	999/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2245		articAccentStaccatoAbove														
175	174	500	500	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2246		articStaccatoAbove														
175	174	1001/2	1001/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2247		articStaccatoAbove														
176	175	2005/4	2005/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2248									295							
176	175	1003/2	1003/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2249																
176	175	502	502	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2250		articStaccatoAbove														
176	175	1005/2	1005/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2251		articStaccatoAbove														
176	175	2013/4	2013/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2252									296							
176	175	1007/2	1007/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2253																
176	175	501	501	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2254		articAccentStaccatoAbove														
176	175	1003/2	1003/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2255		articStaccatoAbove														
176	175	502	502	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2256		articStaccatoAbove														
176	175	1005/2	1005/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2257		articAccentStaccatoAbove														
176	175	503	503	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2258		articStaccatoAbove														
176	175	1007/2	1007/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2259		articStaccatoAbove														
177	176	504	504	0.0	0	0	Dynamic	6/8	1	1	0					ff															
177	176	504	504	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2260																
177	176	1011/2	1011/2	0.0	3/8	3/8	StaffText	6/8	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>con strepito"													
177	176	1011/2	1011/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2261																
