	composer	piece	title	annotator	meter	tempo	measure	beat	chord	altchord	cadence	pedal	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	global_key	local_key
13395	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	57	1	i	i			i						False	c	i
13396	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	57	3	i(9)				i			9			False	c	i
13397	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	57	4	V65/VII				V		65		VII		False	c	i
13398	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	58	1	VII(6)				VII			6			False	c	i
13399	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	58	2.2	V7/III				V		7		III		False	c	i
13400	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	58	3	@none				@none						False	c	i
13401	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	58	4.1	V7/III				V		7		III		False	c	i
13402	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	58	4.2	III				III						False	c	i
13403	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	59	1	VI(6)				VI			6			False	c	i
13404	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	59	2.2	V7/bII				V		7		bII		False	c	i
13405	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	59	3	@none				@none						False	c	i
13406	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	59	4.1	V7/bII				V		7		bII		False	c	i
13407	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	59	4.2	bII				bII						False	c	i
13408	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	60	1	V				V						False	c	i
13409	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	60	2.2	bII				bII						False	c	i
13410	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	60	3	V\\		HC		V						True	c	i
13411	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	61	1	i				i						False	c	i
13412	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	61	4	i[V7			i	V		7				False	c	i
13413	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	62	1	iv7				iv		7				False	c	i
13414	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	62	2	ii%65				ii	%	65				False	c	i
13415	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	62	3	iv7				iv		7				False	c	i
13416	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	63	1	V7/III				V		7		III		False	c	i
13417	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	63	4	V9/III				V		9		III		False	c	i
13418	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	64	1	V7(6)/VI				V		7	6	VI		False	c	i
13419	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	64	2	V7/VI				V		7		VI		False	c	i
13420	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	65	1	bII6				bII		6				False	c	i
13421	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	65	3	V9/VI	V9/VI			V		9		VI		False	c	i
13422	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	65	4	iv64				iv		64				False	c	i
13423	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	66	1	#viio65				#vii	o	65				False	c	i
13424	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	66	3	i6				i		6				False	c	i
13425	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	67	1	VIIM7				VII	M	7				False	c	i
13426	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	67	3	V/V	V/V			V				V		False	c	i
13427	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	67	4	V7(b3)/V				V		7	b3	V		False	c	i
13428	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	68	1	V7(6)				V		7	6			False	c	i
13429	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	68	2.2	V				V						False	c	i
13430	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	68	3	i\\		PAC		i						True	c	i
13431	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	68	4	@none				@none						False	c	i
13432	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	69	1	i6				i		6				False	c	i
13433	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	69	3	VI64				VI		64				False	c	i
13434	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	70	1	V2/VII				V		2		VII		False	c	i
13435	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	70	3	iii64				iii		64				False	c	i
13436	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	71	1	bII6/vii				bII		6		vii		False	c	i
13437	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	71	3	@none				@none						False	c	i
13438	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	71	4	Fr6/iv				Fr		6		iv		False	c	i
13439	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	72	1	i(4)				i			4			False	c	i
13440	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	72	2	i64				i		64				False	c	i
13441	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	72	3	i\\		PC		i						True	c	i
13442	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	72	4	@none				@none						False	c	i
13443	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	73	1	bII	bII			bII						False	c	i
13444	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	73	2	@none				@none						False	c	i
13445	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	73	4	Fr6/iv				Fr		6		iv		False	c	i
13446	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	74	1	i(4)				i			4			False	c	i
13447	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	74	2	i64				i		64				False	c	i
13448	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	74	3	i\\		PC		i						True	c	i
13449	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	74	4	@none				@none						False	c	i
13450	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	75	1	bII	bII			bII						False	c	i
13451	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	75	2.2	V6				V		6				False	c	i
13452	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	75	3	#viio7				#vii	o	7				False	c	i
13453	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	75	4	I				I						False	c	i
13454	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	76	1	@none				@none						False	c	i
13455	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	76	2.2	V65				V		65				False	c	i
13456	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	76	3.1	@none				@none						False	c	i
13457	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	76	3.2	III+64				III	+	64				False	c	i
13458	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	76	4	i				i						False	c	i
13459	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	77	1	@none				@none						False	c	i
13460	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	77	2	#iii64				#iii		64				False	c	i
13461	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	77	3	i				i						False	c	i
13462	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	77	4	v6				v		6				False	c	i
13463	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	78	1	@none				@none						False	c	i
13464	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	78	2	III64				III		64				False	c	i
13465	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	78	3	@none				@none						False	c	i
13466	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	78	4	V65/VI	V65/VI			V		65		VI		False	c	i
13467	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	79	1	VIM7				VI	M	7				False	c	i
13468	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	79	2	@none				@none						False	c	i
13469	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	80	1	V65(b9)/V				V		65	b9	V		False	c	i
13470	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	80	2	V65/V				V		65		V		False	c	i
13471	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	80	3	@none				@none						False	c	i
13472	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	80	4	V7(b9)/V				V		7	b9	V		False	c	i
13473	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	81	1	V7				V		7				False	c	i
13474	Nikolai Medtner	op.8_no.1	 Skazka in C minor, op. 8 No. 1 (1904-1906)	Wendelin Bitzan	4/8	Andantino	81	3	i\\		PAC		i						True	c	i
13475	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	1	1	.c.VIM7				VI	M	7				False	c	i
13476	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	1	2	@none				@none						False	c	i
13477	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	2	1	V65(b9)/V				V		65	b9	V		False	c	i
13478	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	2	2	V65/V				V		65		V		False	c	i
13479	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	2	3	@none				@none						False	c	i
13480	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	2	4	V7(b9)/V				V		7	b9	V		False	c	i
13481	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	3	1	V7				V		7				False	c	i
13482	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	3	3	i\\		PAC		i						True	c	i
13483	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	3	4	@none				@none						False	c	i
13484	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	4	1	@none				@none						False	c	i
13485	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	5	1	ii%65				ii	%	65				False	c	i
13486	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	5	3.2	i				i						False	c	i
13487	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	6	1	ii%65				ii	%	65				False	c	i
13488	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	6	3.2	i				i						False	c	i
13489	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	7	1	ii%65				ii	%	65				False	c	i
13490	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	7	3.2	#vi%43				#vi	%	43				False	c	i
13491	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	7	4	#ivo2				#iv	o	2				False	c	i
13492	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	8	1	V43				V		43				False	c	i
13493	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	8	2	i				i						False	c	i
13494	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	8	3.2	IV7				IV		7				False	c	i
13495	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	8	4	V				V						False	c	i
13496	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	9	1	V\\		HC		V						True	c	i
13497	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	10	1	#ivo7				#iv	o	7				False	c	i
13498	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	10	2.2	V2				V		2				False	c	i
13499	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	10	3.2	#vi%43				#vi	%	43				False	c	i
13500	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	10	4	V/v				V				v		False	c	i
13501	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	11	1	Fr6/iv				Fr		6		iv		False	c	i
13502	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	11	2	V7/iv				V		7		iv		False	c	i
13503	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	11	3.2	V9/iv				V		9		iv		False	c	i
13504	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	11	4	V7/vii				V		7		vii		False	c	i
13505	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	12	1	#iv%7/VII				#iv	%	7		VII		False	c	i
13506	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	12	2.2	V2/VII				V		2		VII		False	c	i
13507	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	12	3.2	v43				v		43				False	c	i
13508	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	12	4	#viio2/iv				#vii	o	2		iv		False	c	i
13509	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	13	1	V43/VII				V		43		VII		False	c	i
13510	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	13	2	V7/III				V		7		III		False	c	i
13511	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	13	3.2	V9/III				V		9		III		False	c	i
13512	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	13	4	V7/VI				V		7		VI		False	c	i
13513	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	14	1	ii43/VI				ii		43		VI		False	c	i
13514	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	14	2.2	V7/VI				V		7		VI		False	c	i
13515	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	14	3.2	V7/bII				V		7		bII		False	c	i
13516	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	15	1	ii43/vii				ii		43		vii		False	c	i
13517	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	15	2.2	V7/vii				V		7		vii		False	c	i
13518	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	15	3.2	V7/III				V		7		III		False	c	i
13519	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	16	1	ii43				ii		43				False	c	i
13520	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	16	2.2	V7				V		7				False	c	i
13521	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	16	3.2	V7/iv				V		7		iv		False	c	i
13522	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	17	1	V9/VII				V		9		VII		False	c	i
13523	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	17	2.2	V7(6)/III				V		7	6	III		False	c	i
13524	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	17	3.2	V9/VI				V		9		VI		False	c	i
13525	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	18	1	Fr6				Fr		6				False	c	i
13526	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	18	2.2	V				V						False	c	i
13527	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	18	3.2	ii%43/vii				ii	%	43		vii		False	c	i
13528	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	18	4.2	V7/vii				V		7		vii		False	c	i
13529	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	19	1.1	V7/vii				V		7		vii		False	c	i
13530	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	19	1.2	Fr6				Fr		6				False	c	i
13531	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	19	2.2	V7				V		7				False	c	i
13532	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	19	3	i(4)				i			4			False	c	i
13533	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	19	4	i\\		PAC		i						True	c	i
13534	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	20	1	Fr6				Fr		6				False	c	i
13535	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	20	2.2	V7				V		7				False	c	i
13536	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	20	3.2	V7/iv				V		7		iv		False	c	i
13537	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	21	1	V9/VII				V		9		VII		False	c	i
13538	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	21	2.2	V7(6)/III				V		7	6	III		False	c	i
13539	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	21	3.2	V9/VI				V		9		VI		False	c	i
13540	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	22	1	Fr6				Fr		6				False	c	i
13541	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	22	2.2	V				V						False	c	i
13542	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	22	3.2	ii%43/vii				ii	%	43		vii		False	c	i
13543	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	22	4.2	V7/vii				V		7		vii		False	c	i
13544	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	23	1.1	V7/vii				V		7		vii		False	c	i
13545	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	23	1.2	Fr6				Fr		6				False	c	i
13546	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	23	2.2	V7				V		7				False	c	i
13547	Nikolai Medtner	op.8_no.2	 Skazka in C minor, op. 8 No. 2 (1905)	Wendelin Bitzan	4/4	Recitato - Allegro	23	3	i(4)				i			4			False	c	i
